fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.6,0.18605326,34,9,40,0.011688042,31.93255,AA,1866,9734.116330512206,4184.204,4745.9253,90,10,CA,206,1,BA,0,1,25,1,1500.0,0,INTERNET,8.72508,windows,0,1,0,3
0,0.3,0.8772975,-1,381,30,0.011138888,-0.7392582,AA,2041,9654.07981002918,3881.2449,5120.7603,10,13,CA,60,1,BE,1,1,30,0,500.0,0,INTERNET,4.166111,linux,1,1,0,3
0,0.9,0.3737943,59,7,20,0.030683855,-0.9067463,AB,672,3276.095237998699,3854.6846,5917.6177,9,9,CA,137,0,BB,0,1,28,0,500.0,0,INTERNET,1.9342178,other,1,1,0,0
0,0.3,0.42385414,120,19,30,0.0070451437,-0.72475684,AB,909,1518.2184605792108,3071.515,4795.184,18,15,CA,-23,1,BC,0,1,1,0,200.0,0,INTERNET,9.694398,linux,0,1,0,3
0,0.8,0.79624975,-1,70,50,0.0053359247,-0.5670822,AA,917,10085.071336747023,6157.3013,6771.8604,2,5,CC,174,1,BC,1,1,4,0,1500.0,0,INTERNET,8.179576,linux,1,1,0,0
0,0.6,0.73533857,-1,52,30,0.013959654,31.61327,AA,1560,6700.125782640826,6751.599,5141.81,5,12,CA,22,1,BC,0,1,28,0,200.0,0,INTERNET,5.7713346,other,1,1,0,2
0,0.8,0.5773928,-1,102,40,0.008797416,-1.0382609,AC,1167,4714.186872252906,6011.6865,4446.6606,1,8,CA,158,1,BA,0,1,-1,0,200.0,0,INTERNET,2.2976289,other,0,1,0,4
0,0.7,0.7526729,-1,63,40,0.0007275099,-1.024058,AC,756,9878.372903820293,6185.6836,5519.0576,1,5,CA,71,0,BC,0,1,-1,0,200.0,0,INTERNET,2.2507346,other,1,1,0,1
0,0.2,0.6458248,-1,46,10,0.0003196503,-1.070935,AD,4446,2027.296013806882,4524.4336,5350.1646,8,7,CA,108,1,BD,0,1,28,0,200.0,1,INTERNET,34.786335,linux,1,1,0,1
0,0.1,0.29046232,9,16,50,0.008710453,-0.88747984,AB,970,7015.236238768746,6530.0527,4228.7354,14,14,CA,139,1,BB,1,1,1,1,200.0,0,INTERNET,5.224846,linux,1,1,0,2
0,0.6,0.13204171,-1,179,40,0.03959688,-1.6667973,AB,4277,836.9215200988721,3581.352,4846.762,36,2,CC,89,0,BB,1,1,11,0,200.0,0,INTERNET,10.171561,linux,0,1,0,2
0,0.7,0.2397625,-1,104,20,0.0015911913,-1.0866274,AB,446,3124.634847317781,3344.9502,3194.4915,1,7,CA,108,0,BE,0,1,31,0,200.0,0,INTERNET,3.55253,macintosh,1,1,0,7
0,0.1,0.7685745,-1,12,20,0.026906034,-0.74689084,AB,2411,6579.791239978669,6183.2886,6302.4824,608,20,CB,198,1,BC,0,1,11,0,1500.0,0,INTERNET,3.8643332,other,1,1,0,0
0,0.9,0.9956931,28,30,50,0.014054074,50.143322,AA,1611,6954.470902973065,6329.8774,6653.1797,62,13,CA,123,0,BC,1,1,31,0,500.0,0,INTERNET,37.011414,other,1,1,0,0
0,0.9,0.29248944,-1,56,30,0.0077464185,-0.79681545,AC,788,4114.918329890876,3331.6887,3127.5564,0,8,CB,131,1,BB,0,1,-1,0,200.0,0,INTERNET,4.1389756,other,1,1,0,7
0,0.3,0.4571695,54,12,20,0.01011039,-0.7470308,AB,666,7161.434425074043,4648.002,5402.037,16,14,CA,186,0,BC,1,1,1,0,1500.0,0,INTERNET,16.82608,windows,1,1,0,2
0,0.1,0.87330204,-1,28,20,0.051074445,-1.6419356,AB,1258,5599.891026405118,5515.9536,4822.862,646,9,CF,104,1,BB,0,1,26,0,200.0,0,INTERNET,9.485273,other,0,1,0,3
0,0.4,0.10612099,-1,143,60,0.016047249,-0.7782091,AB,1320,4946.535041843157,3825.9585,5630.6885,564,5,CA,110,1,BA,1,0,28,0,200.0,0,INTERNET,3.186297,windows,0,1,0,1
0,0.8,0.54507625,28,17,40,0.02995255,-1.3398956,AC,1095,3730.395533191445,2432.3574,4297.1978,1,5,CA,95,0,BB,1,1,-1,0,200.0,0,INTERNET,9.388085,linux,1,1,0,6
0,0.7,0.91009504,-1,284,50,0.0192088,-1.2303598,AC,1694,8718.949449305806,4728.395,4437.9854,0,7,CA,194,0,BA,0,1,-1,0,1000.0,0,INTERNET,6.467498,windows,0,1,0,4
0,0.9,0.89817125,-1,64,40,0.018402271,25.666359,AA,1276,11969.452543788657,6817.8813,5491.961,2,7,CA,254,0,BA,0,1,1,1,1500.0,0,INTERNET,11.47884,linux,1,1,0,2
0,0.7,0.99785894,49,48,30,1.1112238,-1.0868608,AC,2928,8295.055383556919,6145.911,4771.42,1,19,CG,208,0,BC,1,0,-1,0,200.0,0,INTERNET,5.656945,linux,0,1,0,3
0,0.6,0.5975689,-1,93,40,0.020144194,-1.0847261,AC,725,12324.86703921674,6505.1733,5510.09,1,13,CA,141,1,BB,1,0,-1,0,1000.0,0,INTERNET,2.9533992,other,0,1,0,1
0,0.8,0.1496894,139,32,20,0.51504683,-1.0929726,AC,3085,9642.564647271616,4566.009,4671.7505,0,11,CA,193,0,BC,0,1,-1,0,200.0,0,INTERNET,7.4469976,linux,1,1,0,4
0,0.4,0.506825,31,9,20,0.003813794,-1.0663136,AB,3883,8659.141463913962,3648.3672,6738.6914,3,14,CA,196,1,BC,1,0,10,0,1500.0,0,INTERNET,2.0046341,windows,1,1,0,0
0,0.4,0.8358037,-1,58,30,12.416073,23.059124,AA,764,11462.952206434082,6529.0,5675.357,1,13,CA,33,0,BE,0,1,15,0,200.0,0,INTERNET,10.771843,windows,0,1,0,1
0,0.9,0.35125616,-1,72,30,0.018567413,-0.28203177,AB,889,447.8487735232306,3033.5488,4308.9727,11,5,CA,312,0,BA,0,1,1,1,1500.0,0,INTERNET,1.5457985,windows,0,1,0,4
0,0.1,0.49114823,29,6,40,0.0014744977,-0.87216145,AC,2523,3900.997606852085,2748.3552,4251.6646,1,17,CA,193,1,BD,0,1,-1,1,1500.0,0,INTERNET,3.1881819,linux,1,1,0,4
0,0.6,0.5796445,-1,299,50,0.011558118,-0.5338887,AB,1040,11730.588771749815,5133.5425,4933.6426,1511,8,CB,82,0,BA,1,1,15,1,200.0,0,INTERNET,5.13445,linux,1,1,0,3
0,0.4,0.11182918,105,109,30,2.7409754,-0.24043843,AA,2147,3485.021779292388,4253.8687,4274.2217,2,11,CA,185,1,BA,1,1,30,0,500.0,0,INTERNET,6.3717146,windows,1,1,0,5
0,0.9,0.26783085,-1,38,30,0.0010394925,-1.0201852,AB,1017,1175.9593439238777,3727.5537,4921.274,2,5,CA,100,1,BB,0,1,-1,0,200.0,0,INTERNET,26.770247,windows,1,1,0,3
0,0.1,0.5897222,-1,115,50,1.024226,-0.9037944,AC,1861,2616.910792296524,5390.186,5160.6772,1,5,CA,97,1,BC,1,1,20,0,200.0,0,INTERNET,4.9874063,linux,1,1,0,3
0,0.1,0.69475174,-1,267,10,0.035753775,49.252968,AA,1226,6324.917055002318,3101.0278,3726.7444,1411,2,CE,5,0,BE,0,1,21,1,200.0,0,INTERNET,4.579573,other,1,1,0,6
0,0.1,0.75316525,-1,56,40,0.012845475,-0.60035175,AD,2900,3240.916091361673,4758.312,5094.8213,9,5,CA,145,0,BC,0,1,15,0,200.0,0,INTERNET,5.003248,linux,0,1,0,2
0,0.1,0.8909112,-1,48,30,0.02685383,-0.578385,AB,665,11268.31501280663,7255.3496,5375.6597,0,15,CB,257,0,BC,1,1,5,1,1500.0,0,INTERNET,5.074803,windows,1,1,0,1
0,0.9,0.38886324,-1,197,50,0.04417025,101.29921,AA,3318,8942.391295432692,6011.795,6422.1445,20,7,CB,27,0,BE,0,1,24,0,200.0,0,INTERNET,7.7289257,other,1,1,0,0
0,0.1,0.8725329,-1,82,40,0.019741392,-0.70153075,AB,707,1030.8076265748125,5750.4053,6281.752,13,9,CF,106,0,BA,1,0,1,0,200.0,0,INTERNET,9.809208,other,0,1,0,0
0,0.1,0.3883984,-1,104,20,0.035392288,-1.8729509,AD,4899,8352.684056875949,6502.113,5936.928,5,13,CB,24,1,BB,0,1,20,0,200.0,0,INTERNET,5.0710335,linux,1,1,0,0
0,0.9,0.2804508,-1,85,40,0.014527858,-0.63896745,AC,3162,6495.805008520431,4348.6914,4314.0063,0,7,CA,194,1,BA,1,0,-1,1,1500.0,0,INTERNET,1.8541799,linux,1,1,0,4
0,0.3,0.36472455,-1,82,30,0.006066738,-1.3396312,AC,1855,6085.539762827055,4689.9023,5146.012,0,16,CA,49,1,BB,0,1,21,0,200.0,0,INTERNET,0.98245656,other,1,1,0,2
0,0.9,0.06252887,-1,33,30,0.010183076,-1.2230462,AB,1899,2145.8497832207167,5516.9644,6588.447,16,10,CA,80,0,BB,1,0,25,0,200.0,0,INTERNET,3.8668592,other,1,1,0,0
0,0.8,0.86364686,-1,87,50,0.033248506,-1.2804927,AB,1455,5996.508076471681,3081.9495,4193.8887,10,7,CA,243,0,BC,0,1,25,1,1500.0,0,INTERNET,7.1463547,other,0,1,0,5
0,0.4,0.2555355,-1,178,10,0.0087899035,51.817245,AA,1219,7058.327657381928,5154.6396,5566.733,2,7,CA,34,0,BE,0,1,30,0,200.0,0,INTERNET,2.7069955,other,0,1,0,1
0,0.1,0.9962967,-1,104,30,0.020448646,-0.95873946,AB,1069,5086.715108759378,3081.4954,3366.3972,1292,10,CB,245,0,BC,0,1,28,1,1000.0,0,INTERNET,7.683228,linux,0,1,0,6
0,0.1,0.19387184,32,57,40,0.0071691102,14.413243,AA,1712,10261.111123968602,4932.773,4793.2827,1,6,CA,215,1,BC,1,1,2,1,500.0,0,INTERNET,5.359104,other,1,1,0,3
0,0.3,0.27391356,29,9,30,0.0017538205,-1.2043904,AB,2820,377.83602201602434,3526.2698,4233.1455,40,11,CA,134,1,BB,1,0,28,0,200.0,0,INTERNET,8.328504,other,1,1,0,6
0,0.6,0.6097777,100,1,30,0.0029143326,-1.670653,AC,395,1889.3042405682493,2822.6912,3065.25,5,2,CA,123,0,BA,0,1,-1,0,200.0,0,INTERNET,1.4333904,other,1,1,0,7
0,0.1,0.7690198,10,17,30,0.04739482,48.01834,AA,816,7251.159276576616,4958.7837,5483.783,8,17,CA,18,1,BC,1,1,28,0,200.0,0,INTERNET,4.7245603,windows,0,1,0,1
0,0.7,0.7962662,-1,325,40,0.01914169,-0.963853,AD,1773,6497.09587606155,4643.6396,4359.0244,12,11,CA,104,1,BA,0,1,25,0,500.0,0,INTERNET,2.984313,linux,1,1,0,5
0,0.6,0.9493459,-1,63,30,0.015637774,-1.2269084,AD,1628,3892.200394505553,5265.7256,4837.463,11,16,CA,227,0,BA,0,1,19,0,1500.0,0,INTERNET,6.764021,linux,1,1,0,3
0,0.6,0.8924257,28,101,30,0.004539896,-0.7107698,AB,2760,4174.39593485356,3797.7168,4220.8896,16,14,CF,64,0,BC,0,1,3,0,200.0,0,INTERNET,4.606045,linux,1,1,0,5
0,0.6,0.17932293,202,12,40,0.00035085483,-1.7503726,AC,1442,3319.19090795443,2633.4922,5129.6196,0,2,CA,109,0,BC,1,1,-1,0,200.0,0,INTERNET,2.373015,linux,1,1,0,7
0,0.1,0.81708187,-1,74,40,0.010730476,-0.7459749,AA,1146,5884.81620978514,2630.2537,4239.5854,5,8,CA,197,0,BD,0,1,25,1,1500.0,0,INTERNET,4.0587616,linux,1,1,0,6
0,0.2,0.8065905,-1,101,40,0.026710853,-0.2440518,AB,1521,4723.883088358229,4615.267,4737.798,21,7,CB,156,1,BE,0,1,21,0,500.0,0,INTERNET,7.448611,macintosh,1,1,0,3
0,0.2,0.6583786,-1,39,40,0.008286507,-1.0327805,AC,1215,4435.237682662537,3623.0442,5604.62,1,3,CA,36,1,BB,0,1,-1,0,200.0,0,INTERNET,10.768451,linux,0,1,0,2
0,0.6,0.20056595,-1,38,30,0.0148575185,-1.4147778,AB,756,5228.994987784243,3159.7908,4295.4897,10,10,CD,101,1,BB,1,1,11,0,200.0,0,INTERNET,1.8949714,linux,0,2,0,4
0,0.9,0.3733328,-1,41,50,0.020510608,6.1636915,AA,1011,8654.013879496566,6186.162,3560.2646,1,4,CC,111,0,BC,1,1,3,1,200.0,0,INTERNET,8.1043825,linux,0,1,0,7
0,0.6,0.23549433,-1,144,40,0.0008943289,40.146397,AA,1103,3050.483661415269,2931.4766,3599.8882,2,5,CB,115,1,BE,1,1,31,1,500.0,0,INTERNET,5.4410505,linux,1,1,0,6
0,0.6,0.5640357,-1,196,40,0.020576831,-0.8666846,AB,3000,8711.857115999195,7063.5005,5356.033,47,9,CA,9,0,BE,1,0,25,0,200.0,0,INTERNET,0.9840271,windows,0,1,0,1
0,0.1,0.9954861,-1,188,20,0.029758004,-0.7395338,AB,2885,8099.525438910407,6682.0684,4914.574,8,15,CA,126,0,BE,1,1,31,0,200.0,0,INTERNET,1.3231297,linux,1,1,0,3
0,0.8,0.99714065,-1,70,50,0.0049658446,25.962671,AA,2008,7587.955514804888,7562.26,6667.025,14,6,CA,85,1,BB,0,1,5,0,1500.0,0,INTERNET,10.094198,linux,1,1,0,0
0,0.1,0.70308375,-1,186,30,0.001633136,49.90582,AA,4355,4708.352932970676,3629.7231,5195.6772,2,7,CA,84,0,BB,1,1,31,0,200.0,0,INTERNET,1.7464486,x11,1,1,0,2
0,0.2,0.22269471,30,13,30,0.016838433,-0.89983857,AC,1993,8076.428233425012,6594.492,5299.8237,1,15,CA,46,0,BC,0,1,-1,0,200.0,0,INTERNET,5.024333,linux,1,1,0,1
0,0.5,0.5980174,22,40,30,0.0007160432,-1.2213365,AC,843,7802.721260259425,5950.8457,4832.774,7,20,CA,225,1,BC,0,1,-1,1,1500.0,0,INTERNET,5.0868406,other,1,1,0,3
0,0.6,0.8630387,11,36,20,0.01132052,-1.2526513,AC,1050,7408.489498010506,5408.1226,4268.214,9,18,CA,204,0,BC,0,1,-1,1,200.0,0,INTERNET,8.540637,windows,0,1,0,5
0,0.8,0.4048352,11,21,20,0.010581193,21.057432,AD,1397,3934.9800384320793,3702.2542,4264.91,6,23,CA,137,1,BC,0,1,31,0,200.0,0,INTERNET,2.8733294,linux,0,1,0,4
0,0.8,0.25024214,-1,94,20,0.027075568,-1.1948204,AC,2742,5551.387288452112,3615.9421,4299.4683,0,7,CA,106,1,BB,1,1,-1,0,200.0,0,INTERNET,46.448925,windows,1,1,0,5
0,0.1,0.10902593,-1,128,20,0.025661713,-1.9381623,AD,1185,5536.985810997009,5770.931,5885.607,5,14,CA,36,1,BE,0,1,25,0,200.0,0,INTERNET,2.1283371,linux,1,1,0,0
0,0.1,0.43131495,26,25,50,10.076723,-1.2050452,AC,1624,5216.355274536713,4453.172,4735.4487,2,4,CA,74,1,BD,1,1,-1,0,200.0,0,INTERNET,15.710376,x11,1,1,0,4
0,0.8,0.90472996,-1,228,40,0.0061572595,-0.7013691,AB,1000,8504.889786345952,5785.9746,5055.777,524,16,CA,205,0,BB,1,0,1,0,1500.0,0,INTERNET,6.0118546,linux,0,1,0,1
0,0.1,0.86925966,11,9,20,1.536574,-0.9562003,AC,547,5853.519994684261,5502.3506,4593.674,0,10,CA,118,1,BC,0,1,-1,0,200.0,0,INTERNET,8.093287,windows,1,1,0,4
0,0.1,0.6880655,-1,28,50,0.00026055294,34.882103,AA,1197,7914.770244323223,4839.4844,5615.317,46,4,CB,221,0,BC,0,1,11,1,1000.0,0,INTERNET,7.3250213,linux,1,1,0,2
0,0.1,0.96297526,-1,25,20,0.009975509,-0.97705746,AB,1391,3871.82258900469,3899.748,4451.3013,10,5,CA,115,1,BE,1,1,31,0,200.0,0,INTERNET,4.8996296,other,1,1,0,6
0,0.1,0.19984254,-1,122,30,0.016928902,51.07957,AD,666,3037.535175894754,2805.7944,4304.651,22,7,CA,147,1,BE,1,1,30,0,200.0,0,INTERNET,3.9423435,linux,1,1,0,6
0,0.2,0.32807028,-1,182,30,0.017326815,-0.57078487,AB,1694,5971.407639355266,6970.4155,6318.994,37,14,CF,84,0,BB,0,1,26,0,200.0,0,INTERNET,5.492505,linux,1,1,0,0
0,0.8,0.3451555,-1,26,40,0.025269324,-1.1711596,AB,892,9025.850793813175,5116.3423,5377.7305,15,13,CA,131,0,BC,0,1,11,0,200.0,0,INTERNET,3.615358,linux,1,1,0,2
0,0.3,0.52704656,10,8,30,0.008840659,-0.88926625,AB,1012,6743.8402054165135,7092.785,5561.7646,9,12,CA,107,1,BC,0,1,5,0,200.0,0,INTERNET,2.142577,linux,1,1,0,2
0,0.1,0.27104202,44,0,30,0.0017937062,-1.3050858,AB,1471,6419.985611105669,4316.5034,5551.0977,12,18,CA,101,1,BC,0,1,31,0,200.0,0,INTERNET,1.5587198,windows,1,1,0,2
0,0.6,0.88831276,-1,244,60,0.031497877,-0.8564101,AB,5816,12920.976875777207,8347.111,4775.6226,44,6,CA,324,1,BA,1,0,9,0,1500.0,0,INTERNET,9.149064,windows,1,1,0,3
0,0.3,0.9949867,-1,128,50,0.00360453,51.51931,AA,444,2778.6713366818376,3059.652,3712.9448,2,3,CA,147,0,BA,0,1,-1,0,500.0,0,INTERNET,5.1949854,windows,1,1,0,6
0,0.9,0.2777129,-1,109,40,0.014179405,-0.34244,AB,2819,9784.531876079514,6140.209,5073.0522,10,7,CA,158,1,BC,0,1,1,0,500.0,0,INTERNET,5.6029563,other,0,1,0,3
0,0.9,0.24174297,23,3,30,0.010845002,-0.69016784,AB,1000,3592.680789795156,3292.1401,4937.4014,2046,8,CA,236,1,BC,0,1,6,0,500.0,0,INTERNET,18.481672,windows,0,1,0,4
0,0.4,0.7741431,-1,67,20,0.036492012,51.515137,AB,1227,2514.436268289979,5761.167,4347.125,498,11,CA,124,1,BE,0,1,30,0,200.0,0,INTERNET,1.1665859,linux,1,1,0,5
0,0.5,0.26162305,-1,363,50,0.023759665,13.130184,AA,1098,8088.378450267714,2224.61,3669.341,16,4,CA,127,0,BC,1,1,1,1,200.0,0,INTERNET,1.8468771,other,0,1,0,6
0,0.4,0.21356426,-1,81,40,0.025173964,-1.487835,AB,1124,1480.0063981512085,1829.2188,3732.015,2,5,CB,181,0,BB,0,1,1,0,1000.0,0,INTERNET,11.971609,linux,0,1,0,6
0,0.9,0.35643578,-1,46,30,0.0134254,25.490307,AA,831,3437.144975698844,7058.769,4785.852,306,3,CC,114,1,BC,0,1,30,1,200.0,0,INTERNET,43.030632,other,0,1,0,3
0,0.3,0.35790834,-1,384,80,0.02890766,-0.85899884,AB,1010,633.4014921720952,4881.6924,5613.945,45,4,CF,79,1,BB,0,1,20,0,200.0,0,INTERNET,1.1658064,other,1,1,0,1
0,0.8,0.1461133,-1,73,40,0.0047942204,-1.2802341,AC,2121,10092.649115096465,5903.233,5581.2217,1,10,CA,-36,1,BC,0,1,-1,1,200.0,0,INTERNET,13.091953,linux,0,1,0,2
0,0.8,0.5728766,-1,127,40,11.252613,10.300672,AA,2619,4133.373037240976,3514.5715,5330.5083,9,11,CB,141,1,BB,0,1,28,1,500.0,0,INTERNET,3.4435942,macintosh,0,1,0,1
0,0.1,0.9198163,-1,28,30,0.012216001,-1.0260836,AC,1712,6664.761328184539,4053.7856,5088.1763,0,5,CA,130,1,BB,0,1,-1,0,200.0,0,INTERNET,6.259007,windows,1,1,0,1
0,0.7,0.7270608,-1,56,50,0.014047435,-1.1476225,AB,1196,7702.947990654911,4117.554,4270.5225,9,5,CA,136,1,BD,1,1,25,1,500.0,0,INTERNET,4.9110336,linux,1,1,0,5
0,0.1,0.8736693,-1,104,30,0.0028683771,-0.82403123,AC,1384,6125.65961186072,3780.8833,5634.4966,0,12,CA,119,1,BC,0,1,-1,0,200.0,0,INTERNET,10.662719,linux,1,1,0,2
0,0.8,0.09186447,-1,69,40,0.011413642,-1.4556028,AB,1095,642.9455530358956,3775.897,3244.4329,18,8,CC,165,1,BC,0,0,15,0,500.0,0,INTERNET,8.052075,windows,0,1,0,5
0,0.6,0.7626173,-1,218,50,0.00622514,-0.6652345,AB,2966,7101.615272605947,5031.29,4927.8784,1815,3,CA,211,1,BA,1,1,5,1,2000.0,0,INTERNET,4.1920495,linux,1,1,0,3
0,0.3,0.37479165,-1,86,20,0.009947286,-0.8637288,AD,753,4486.555758819479,3788.2986,6378.869,1,11,CA,28,1,BB,1,1,1,0,200.0,0,INTERNET,7.8245606,other,0,1,0,0
0,0.8,0.80951333,-1,44,50,0.013401966,23.412613,AA,2117,4206.292458279003,5247.21,5372.697,19,6,CB,111,1,BC,1,1,31,0,200.0,0,TELEAPP,-1.0,other,0,-1,0,1
0,0.2,0.37102237,-1,368,50,3.3494723,8.1429,AA,1961,5424.362431215954,5036.6313,4422.2354,5,2,CA,141,0,BB,1,1,21,0,200.0,0,INTERNET,1.5814838,other,1,1,0,4
0,0.7,0.18912835,-1,33,30,0.007161011,-1.2742642,AD,1212,4709.507355994334,4207.9443,4293.0527,1528,17,CA,176,0,BC,1,1,1,0,500.0,0,INTERNET,0.49457228,windows,1,1,0,5
0,0.1,0.74786913,31,24,30,10.053573,49.232033,AA,1247,1725.079427305649,4639.112,4309.1562,53,15,CA,39,1,BC,0,1,21,0,200.0,0,INTERNET,15.60655,linux,1,1,0,2
0,0.8,0.54463893,-1,245,50,0.018019674,-1.0095409,AC,766,5907.80807063218,2824.7783,3142.7737,0,2,CA,187,0,BA,1,0,-1,0,1000.0,0,INTERNET,45.063057,windows,0,1,0,7
0,0.1,0.7115512,-1,110,40,0.010656656,-1.0364957,AB,2690,3589.851437847009,4410.53,4194.1396,639,8,CA,206,0,BA,0,1,30,0,1000.0,0,INTERNET,13.581194,other,1,1,0,5
0,0.7,0.5805532,-1,205,30,0.009895621,-1.303857,AC,3411,3527.818575018462,3554.2556,3068.1116,1,8,CA,114,0,BE,0,1,-1,0,200.0,0,INTERNET,10.761874,other,1,1,0,7
0,0.2,0.24588904,-1,105,60,0.046731025,-1.123197,AC,1077,4354.896442738999,3838.01,4397.011,0,2,CC,139,0,BB,1,0,-1,1,200.0,0,INTERNET,4.006369,windows,1,1,0,6
0,0.9,0.52540636,-1,136,40,0.025452303,-1.2176666,AC,1828,7846.871321309806,8705.042,4751.2227,1,11,CA,125,1,BA,0,1,-1,0,200.0,0,INTERNET,6.2073708,windows,1,1,0,3
0,0.7,0.7911541,-1,39,40,0.018649628,100.68644,AA,1530,6612.427271338079,3968.409,4275.195,1,11,CF,279,0,BA,1,1,1,1,1500.0,0,INTERNET,5.341294,other,0,1,0,4
0,0.8,0.92651415,108,137,40,0.01074547,-1.2675899,AB,1277,3679.722260198651,3436.213,4030.9602,673,12,CA,143,0,BA,0,1,21,1,1000.0,0,INTERNET,2.1902773,linux,1,1,0,6
0,0.7,0.085411295,11,6,40,0.0051559405,-0.90256083,AC,427,3114.1225183217816,5140.6562,5148.0776,0,8,CA,89,1,BB,0,1,-1,0,200.0,0,INTERNET,9.220393,linux,1,1,0,2
0,0.1,0.110932305,-1,9,30,0.0012492004,108.19372,AA,1091,6426.014686944637,6389.127,6821.8374,2058,5,CE,-61,0,BB,0,1,28,0,1500.0,0,INTERNET,12.593581,linux,0,1,0,0
0,0.9,0.23387285,24,28,30,25.632778,-0.91286075,AC,617,11850.228347837548,4877.1445,5689.5376,1,13,CA,81,1,BC,0,0,-1,0,200.0,0,INTERNET,8.672939,other,1,1,0,1
0,0.9,0.1507387,-1,235,40,0.010877236,-0.91206056,AC,2732,1121.690353274049,2185.2102,4213.6665,0,3,CA,228,1,BA,0,1,-1,0,1500.0,0,INTERNET,5.319666,other,1,1,0,5
0,0.6,0.35816717,87,6,50,0.00063675037,-1.3233756,AC,1930,9494.05717358022,6315.368,5616.1265,0,2,CA,108,1,BA,1,0,-1,0,200.0,0,INTERNET,13.275929,windows,1,1,0,2
0,0.4,0.84981275,-1,71,40,0.021508168,-0.51864415,AC,1629,7719.809492532524,8982.0625,4823.0054,1,8,CD,66,0,BC,0,1,-1,0,200.0,0,INTERNET,5.4797482,other,0,1,0,3
0,0.9,0.13352357,65,155,60,0.046748832,48.47598,AA,771,3312.534681300889,4214.708,4310.437,13,3,CA,227,0,BA,1,0,1,1,1500.0,0,INTERNET,0.9912069,other,0,1,0,2
0,0.6,0.24506655,92,1,20,0.03233401,-1.4248544,AB,1430,13551.151241259817,5725.344,6584.231,9,18,CA,216,0,BD,0,1,15,0,1500.0,0,INTERNET,1.9437473,other,1,1,0,1
0,0.1,0.7223598,-1,1,60,0.021256177,-0.64812684,AC,1182,2293.6539472307786,3963.3455,5319.6274,2,2,CC,7,0,BB,0,0,-1,0,200.0,0,INTERNET,5.1936164,windows,1,1,0,1
0,0.4,0.8726552,-1,90,40,0.004834078,-0.8889842,AC,2697,6148.273861159261,5443.2036,4282.2705,0,8,CB,119,1,BB,1,0,-1,0,200.0,0,INTERNET,22.311705,other,1,1,0,6
0,0.9,0.15437883,-1,72,20,0.0072850636,-1.4217912,AA,1610,9001.521371240126,6833.594,6736.546,17,11,CA,173,1,BE,1,1,2,1,200.0,0,INTERNET,1.514931,other,0,1,0,0
0,0.1,0.87992793,-1,47,50,0.0084788,-1.3966779,AC,1038,5661.54526367237,5870.2617,5572.106,1,11,CD,20,1,BB,1,0,-1,0,200.0,0,INTERNET,15.3653145,windows,0,1,0,1
0,0.9,0.8807482,-1,33,30,0.018688617,-0.6846629,AD,927,8077.474979411858,6272.2314,4941.4365,6,16,CA,198,0,BA,0,1,1,0,200.0,0,INTERNET,1.8226644,other,1,1,0,0
0,0.5,0.99742454,25,7,50,1.0437006,-1.2329108,AB,825,4984.491958896701,4015.0715,5152.075,26,19,CB,177,1,BB,0,1,1,0,1500.0,0,INTERNET,8.498284,other,1,1,0,2
0,0.9,0.66494936,-1,46,30,0.025995104,-0.7426063,AC,2786,6710.556176493968,4626.349,5208.776,0,13,CA,112,0,BB,0,1,-1,0,200.0,0,INTERNET,8.865576,other,1,1,0,2
0,0.8,0.78822255,-1,84,20,0.012840827,-1.1023394,AC,1919,7017.340422695266,4945.6763,5883.574,0,6,CA,27,1,BC,0,1,-1,0,200.0,0,INTERNET,8.440627,windows,0,1,0,0
0,0.7,0.84057665,-1,89,20,0.037355766,-1.0916504,AC,1037,7679.122934485616,5994.4624,5564.4487,1,16,CD,63,0,BB,0,1,-1,0,200.0,0,INTERNET,5.44812,other,0,2,0,2
0,0.8,0.52064407,-1,61,20,0.009516587,-0.46836138,AB,863,7417.252580693879,5109.0347,6693.9463,13,13,CA,9,0,BE,0,1,28,0,200.0,0,INTERNET,4.9874234,macintosh,0,1,0,2
0,0.8,0.41507477,33,22,50,0.004384861,96.64696,AA,714,4798.978237168668,5009.0513,5335.864,645,12,CA,24,1,BE,0,1,21,0,200.0,0,INTERNET,6.549037,windows,0,1,0,1
0,0.9,0.8758171,-1,33,20,0.02175593,-1.021694,AB,887,10254.460275808264,5267.878,4110.081,39,9,CB,121,0,BE,0,1,1,0,200.0,0,INTERNET,1.012159,windows,1,1,0,3
0,0.2,0.83618057,-1,41,20,0.02188796,-0.9021715,AB,1241,12350.251397514328,6893.0215,6303.4067,9,15,CA,165,0,BE,1,0,28,0,500.0,0,INTERNET,11.522455,other,0,1,0,0
0,0.1,0.7677542,-1,240,20,0.03256915,-0.6188259,AB,1242,7262.009059370406,6334.6763,5101.8594,3,4,CA,75,1,BE,1,1,25,0,200.0,0,INTERNET,7.1524334,other,1,1,0,3
